timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
20/08/2015 05:00,134,17,17,91,10,4,0,0,1
25/11/2015 00:00,169,8,5,87,19.5,3,0,0,2
26/10/2015 21:00,788,13,13,88,10,4,0,0,2
09/07/2015 23:00,1038,18,18,60,13,1,0,0,1
26/04/2015 22:00,427,8,6.5,84.5,8.5,1,0,1,0
14/08/2016 12:00,3066,20.5,20.5,46,8.5,3,0,1,1
22/10/2016 23:00,544,10,10,82,5,2,0,1,2
14/07/2016 09:00,2605,15.5,15.5,65.5,14,2,0,0,1
21/01/2016 08:00,3653,2.5,0,78,8,3,0,0,3
30/07/2016 07:00,361,18,18,78,9,3,0,1,1
22/01/2016 14:00,456,10,8,91,14,7,0,0,3
09/06/2016 18:00,4753,19,19,62,15,1,0,0,1
21/06/2016 08:00,4908,18.5,18.5,62,20.5,2,0,0,1
20/10/2016 05:00,131,11,11,82,11,4,0,0,2
06/02/2015 07:00,1460,2,-3,70,20,2,0,0,3
31/08/2016 12:00,1644,22,22,50,22,2,0,0,1
05/12/2016 15:00,1182,7,5,81,9,1,0,0,3
10/12/2015 02:00,101,11,11,77,24,7,0,0,3
31/03/2016 19:00,1842,10,8,62,19,2,0,0,0
22/03/2015 20:00,434,5,2.5,70,9,3,0,1,0
19/09/2015 00:00,626,13,13,88,7.5,1,0,1,2
08/06/2016 23:00,554,14,14,88,14,4,0,0,1
14/03/2016 12:00,1043,8.5,4.5,53.5,29,1,0,0,0
17/09/2015 10:00,1055,14.5,14.5,74.5,18,2,0,0,2
25/12/2015 03:00,100,8,6.5,76,9,2,1,0,3
12/08/2016 07:00,2092,16.5,16.5,80,19.5,1,0,0,1
13/03/2015 13:00,1255,11,11,47,30.5,1,0,0,0
07/10/2015 11:00,843,15,15,88,19.5,7,0,0,2
01/01/2017 03:00,282,7,4.5,87,14,3,0,1,3
13/07/2016 19:00,2578,17,17,59,16,1,0,0,1
01/08/2016 10:00,1247,17.5,17.5,59.5,14,1,0,0,1
06/07/2015 20:00,1839,20.5,20.5,51.5,16,1,0,0,1
16/04/2016 03:00,113,7.5,4.5,81.5,20,3,0,1,0
13/01/2016 15:00,922,7,5,59,11,1,0,0,3
24/09/2016 22:00,902,20,20,60,17,1,0,1,2
28/10/2016 19:00,1773,15,15,77,5,3,0,0,2
07/08/2016 10:00,1594,22.5,22.5,71,21,3,0,1,1
29/10/2016 07:00,232,14,14,85,4,3,0,1,2
23/02/2015 21:00,539,6,1,66,30,1,0,0,3
18/03/2015 07:00,2025,4,1,93,12,3,0,0,0
26/01/2015 03:00,33,9,6,87,19.5,4,0,0,3
05/02/2016 20:00,687,11,11,77,29.5,7,0,0,3
10/03/2015 07:00,2179,7,5.5,81,8,1,0,0,0
05/10/2015 01:00,142,13,13,88,12,1,0,0,2
18/06/2015 14:00,1663,20,20,44.5,16,1,0,0,1
02/01/2017 14:00,1520,6,4,71,11,2,1,0,3
04/05/2015 05:00,97,12.5,12.5,79.5,16,3,1,0,0
27/12/2016 03:00,49,3,1,84,7,1,1,0,3
05/01/2016 22:00,383,7.5,6.5,90,6.5,3,0,0,3
01/05/2016 13:00,2749,15.5,15.5,32.5,15,1,0,1,0
04/03/2016 06:00,503,3.5,-0.5,75,19,2,0,0,0
30/08/2016 13:00,1802,25.5,25.5,35,9,1,0,0,1
30/12/2016 10:00,601,4,1.5,100,10,4,0,0,3
28/11/2016 07:00,2066,6.5,4.5,73.5,9,2,0,0,2
08/06/2016 11:00,1140,22.5,22.5,61,5,2,0,0,1
21/01/2016 05:00,84,-1,-5,93,11,3,0,0,3
01/09/2016 10:00,1252,19.5,19.5,62,12,2,0,0,2
09/06/2016 23:00,712,15,15,77,6.5,1,0,0,1
22/02/2016 09:00,1335,8.5,7,90,9,7,0,0,3
16/11/2016 13:00,1255,13.5,13.5,69.5,25,2,0,0,2
26/04/2015 06:00,71,9,7,94,13,7,0,1,0
24/09/2016 17:00,3139,21,21,50,13,1,0,1,2
14/11/2015 19:00,559,15,15,82,28.5,3,0,1,2
20/10/2015 03:00,47,9,8.5,87,5,2,0,0,2
21/05/2015 18:00,3764,19.5,19.5,27,19.5,1,0,0,0
30/09/2016 06:00,681,13,13,77,15,1,0,0,2
19/08/2015 06:00,771,15,15,77,13,1,0,0,1
10/06/2015 19:00,2558,17,17,45,28,1,0,0,1
17/06/2016 02:00,97,14.5,14.5,91,6,2,0,0,1
08/12/2016 13:00,1031,14,14,82,25,4,0,0,3
17/12/2016 12:00,1469,7,5,100,10,4,0,1,3
21/01/2015 17:00,2503,3,-0.5,84,14,4,0,0,3
17/06/2015 14:00,1511,24,24,57.5,26,1,0,0,1
22/08/2015 12:00,3358,28.5,28.5,46.5,17,1,0,1,1
13/12/2016 05:00,127,8.5,7.5,97,7,3,0,0,3
10/07/2016 12:00,1961,19.5,19.5,80.5,23,3,0,1,1
05/11/2015 16:00,745,14.5,14.5,85,17,7,0,0,2
29/10/2016 12:00,2297,16,16,77,0,3,0,1,2
15/04/2016 00:00,173,10,10,88,3,7,0,0,0
05/11/2016 01:00,303,6,3.5,87,13,1,0,1,2
11/04/2015 21:00,600,10,7,43.5,22,1,0,1,0
04/03/2016 15:00,1222,8,5,48,21,2,0,0,0
16/11/2016 08:00,4596,14,14,82,22,2,0,0,2
19/10/2015 14:00,1173,14,14,72,10,3,0,0,2
06/07/2015 06:00,746,14.5,14.5,79.5,11,1,0,0,1
31/07/2015 02:00,173,13,13,82,5,1,0,0,1
24/04/2016 03:00,153,7,6,66,7,7,0,1,0
30/05/2015 02:00,258,9,6,73.5,19,1,0,1,0
30/06/2015 09:00,2496,23.5,22.5,40,11,1,0,0,1
31/05/2016 02:00,110,13,13,77,27,4,0,0,0
13/03/2015 00:00,264,9,6.5,56,15,1,0,0,0
01/11/2015 04:00,272,8,7.5,100,5,4,0,1,2
01/09/2016 01:00,186,17,17,73,16,1,0,0,2
13/03/2015 08:00,3609,8.5,6.5,64,11,1,0,0,0
11/10/2016 06:00,807,7,6,93,6.5,2,0,0,2
06/12/2015 09:00,537,14,14,77,26,3,0,1,3
19/10/2015 01:00,129,12,12,85,6.5,4,0,0,2
07/11/2015 14:00,884,17.5,17.5,85.5,34,7,0,1,2
08/09/2015 12:00,1307,15,15,70,7,3,0,0,2
16/03/2015 21:00,554,6,4,93,10,2,0,0,0
22/07/2015 15:00,1537,21.5,21,50,28,7,0,0,1
10/11/2015 01:00,106,16,16,80,29,4,0,0,2
02/03/2016 08:00,3542,6,1.5,71,31.5,7,0,0,0
20/07/2016 19:00,3261,28.5,28,38.5,22,1,0,0,1
20/04/2016 21:00,744,8,5,79,19.5,1,0,0,0
30/03/2015 15:00,1044,11.5,11.5,42.5,28.5,2,0,0,0
25/09/2015 19:00,1853,15,15,57,4,1,0,0,2
26/11/2016 02:00,202,5,2.5,87,10,1,0,1,2
02/06/2016 18:00,3109,12,12,77,18,4,0,0,1
27/03/2015 23:00,443,8,7,82,6,1,0,0,0
25/03/2016 11:00,1722,12,12,49,15,2,1,0,0
13/05/2016 05:00,120,12,12,88,18,4,0,0,0
15/11/2016 05:00,134,13,13,94,18,3,0,0,2
12/02/2015 15:00,828,4.5,2.5,72.5,9,4,0,0,3
20/09/2016 03:00,78,16,16,88,4,7,0,0,2
14/10/2015 09:00,2248,9.5,7.5,79,13,1,0,0,2
17/12/2015 16:00,1210,14.5,14.5,72.5,16,7,0,0,3
24/03/2015 09:00,1824,7,5,71,10,2,0,0,0
25/07/2016 08:00,4500,18.5,18.5,70.5,17,2,0,0,1
10/10/2015 07:00,282,10,10,91,0,1,0,1,2
20/05/2015 07:00,2326,9.5,6.5,69,21,2,0,0,0
18/02/2016 17:00,2616,7,5,51,11,1,0,0,3
14/01/2015 15:00,969,7,4,55,18,1,0,0,3
19/08/2016 17:00,2928,18,18,83,18.5,3,0,0,1
05/02/2015 23:00,333,2,-2,70,16,3,0,0,3
02/08/2015 15:00,3881,25,24,33,16,1,0,1,1
17/03/2015 14:00,979,12,12,72,14,2,0,0,0
03/09/2015 21:00,773,14,14,63,11,1,0,0,2
28/12/2015 19:00,520,12,12,67,24,1,1,0,3
12/05/2016 00:00,238,15,15,94,5.5,2,0,0,0
07/08/2015 02:00,150,15.5,15.5,79.5,6.5,3,0,0,1
16/05/2016 22:00,683,14,14,59,6,1,0,0,0
23/02/2015 23:00,161,5.5,0.5,78.5,31.5,7,0,0,3
01/03/2015 04:00,81,9,5.5,68.5,26,2,0,1,0
24/04/2016 14:00,1736,9,6.5,46,15,3,0,1,0
08/07/2015 03:00,49,15.5,15.5,70,23,7,0,0,1
06/12/2016 14:00,1012,10,10,88,3,3,0,0,3
17/11/2015 15:00,669,16.5,16.5,82.5,33,7,0,0,2
05/04/2015 22:00,413,8,7,66,6,1,0,1,0
26/04/2016 03:00,24,5,1.5,76,17,1,0,0,0
08/02/2016 12:00,612,9.5,5,64.5,49.5,7,0,0,3
16/03/2015 00:00,117,6,3.5,87,12,7,0,0,0
25/03/2015 04:00,31,3,1.5,81,6.5,2,0,0,0
19/02/2015 11:00,710,9,5,71,29,3,0,0,3
10/05/2016 20:00,1184,16,16,91,13,3,0,0,0
02/02/2016 21:00,628,6,2,71,23,1,0,0,3
17/09/2016 19:00,1404,16,16,88,19,4,0,1,2
14/11/2016 10:00,891,11,11,82,15,2,0,0,2
31/08/2015 03:00,158,16,16,88,6.5,3,1,0,1
05/06/2016 17:00,3736,22.5,22.5,63,18.5,1,0,1,1
18/03/2016 09:00,1713,5,2,87,12,3,0,0,0
08/04/2016 13:00,1306,12,12,58,10,3,0,0,0
02/08/2015 01:00,631,16,16,77,11,1,0,1,1
10/10/2016 04:00,37,8,7.5,87,5.5,1,0,0,2
01/08/2016 11:00,1254,18.5,18.5,54,16,1,0,0,1
26/02/2016 00:00,188,1,0,75,5,1,0,0,3
30/09/2015 11:00,1126,16.5,16.5,59.5,29.5,2,0,0,2
30/08/2016 16:00,2611,26,26,35.5,9,1,0,0,1
15/01/2016 14:00,961,6,2,57,26,2,0,0,3
31/05/2016 18:00,2464,13,13,82,23,3,0,0,0
21/04/2016 07:00,2376,8.5,5.5,87,21.5,2,0,0,0
11/10/2015 04:00,183,11,11,88,6.5,2,0,1,2
12/07/2016 22:00,646,15,15,82,11,7,0,0,1
19/05/2016 22:00,734,14,14,82,22,4,0,0,0
25/04/2016 07:00,2061,7.5,4.5,76,16,2,0,0,0
24/02/2016 20:00,901,4,4,61,2,1,0,0,3
24/05/2016 23:00,380,11,11,67,12,3,0,0,0
02/01/2016 01:00,61,9,6,87,20,7,0,1,3
16/08/2016 17:00,4775,21,21,57,23,2,0,0,1
19/08/2015 23:00,209,16,16,88,8,7,0,0,1
26/01/2015 19:00,1457,7,4,66,20,1,0,0,3
05/09/2016 03:00,37,16,16,88,9,7,0,0,2
23/05/2016 20:00,1598,16.5,16.5,57.5,14,2,0,0,0
15/02/2015 00:00,269,7,5,93,10,3,0,1,3
29/09/2015 20:00,1161,14,14,77,19,1,0,0,2
19/08/2015 08:00,4502,17.5,17.5,70.5,14,2,0,0,1
03/04/2015 05:00,75,6.5,4.5,93,8,7,1,0,0
23/05/2015 20:00,1210,13,13,63,16,1,0,1,0
21/08/2016 14:00,2810,22,22,51.5,30.5,2,0,1,1
10/08/2015 12:00,1485,23.5,23.5,63,15,2,0,0,1
23/01/2016 18:00,893,8.5,7,82,11,1,0,1,3
05/02/2016 18:00,1976,11,11,77,20,3,0,0,3
20/07/2016 18:00,4953,29.5,28.5,34,24,1,0,0,1
14/12/2015 10:00,783,9,7.5,84.5,10,3,0,0,3
03/12/2015 11:00,861,13,13,77,18,2,0,0,3
22/01/2016 06:00,542,6.5,4,73.5,13,3,0,0,3
26/12/2016 03:00,42,9,6,90.5,18,7,1,0,3
25/05/2016 12:00,1258,11.5,11.5,74.5,11,3,0,0,0
19/11/2015 23:00,532,10,8,82,18,2,0,0,2
28/06/2015 03:00,338,18,18,68,8,1,0,1,1
12/09/2015 10:00,1328,19,19,68,23,3,0,1,2
07/02/2016 12:00,1568,10,6,56,36,2,0,1,3
26/01/2015 22:00,433,6,3,76,14,1,0,0,3
19/01/2015 00:00,128,0,-3,93,8,1,0,0,3
06/02/2016 04:00,87,10,7,88,22,3,0,1,3
16/11/2015 14:00,1014,14,14,63,27.5,2,0,0,2
27/12/2016 14:00,1156,7,7,71,3,1,1,0,3
24/08/2015 17:00,1802,16,16,91,16,7,0,0,1
26/01/2016 20:00,794,12,12,82,34,7,0,0,3
18/07/2015 02:00,469,16,16,65.5,21.5,2,0,1,1
18/09/2016 02:00,364,15.5,15.5,91,9,3,0,1,2
13/01/2015 14:00,811,8.5,4.5,71,29,7,0,0,3
10/09/2015 03:00,63,13,13,88,3,1,0,0,2
24/09/2016 02:00,342,14.5,14.5,74.5,6.5,2,0,1,2
10/06/2016 09:00,2494,17,17,42,8,1,0,0,1
26/02/2015 22:00,465,5.5,2.5,65.5,14,1,0,0,3
19/01/2015 06:00,472,1,-1,90,7,3,0,0,3
18/06/2016 19:00,1810,16,16,68,8,4,0,1,1
08/10/2016 23:00,753,12.5,12.5,74.5,7,2,0,1,2
04/01/2015 01:00,138,3,2.5,93,5,1,0,1,3
08/01/2015 00:00,123,11,11,82,26,4,0,0,3
29/04/2016 22:00,460,8.5,7,55.5,10,1,0,0,0
21/02/2016 11:00,1071,13,13,82,32,4,0,1,3
13/01/2016 09:00,2060,5,1,73,19.5,1,0,0,3
23/03/2016 21:00,686,9,8.5,60,5.5,4,0,0,0
08/11/2015 15:00,1846,16,16,88,28,3,0,1,2
19/01/2016 04:00,25,-1,-1,83,0,1,0,0,3
14/11/2015 14:00,303,11,11,88,17,7,0,1,2
08/07/2016 07:00,2186,17.5,17.5,77.5,22,2,0,0,1
18/09/2016 07:00,250,15,15,91,9,3,0,1,2
28/08/2015 09:00,2027,17.5,17.5,64,18.5,2,0,0,1
02/02/2015 11:00,686,2,-2,60,17,1,0,0,3
13/10/2016 19:00,1868,12,12,72,16,3,0,0,2
17/06/2016 14:00,1572,18.5,18.5,60,14,2,0,0,1
23/05/2016 16:00,2103,18.5,18.5,41.5,13,2,0,0,0
01/10/2016 02:00,360,13,13,82,3,7,0,1,2
15/05/2015 06:00,590,9,7,79,12,3,0,0,0
24/06/2015 21:00,1300,19,19,52,14,1,0,0,1
07/04/2015 06:00,456,5,4.5,87,5,1,0,0,0
10/02/2016 06:00,564,5.5,1.5,78.5,24,7,0,0,3
21/04/2016 06:00,694,7.5,5,90,14,1,0,0,0
06/03/2016 03:00,94,3,-0.5,81,14,1,0,1,0
04/10/2015 00:00,680,11.5,11.5,82,9,2,0,1,2
29/03/2015 21:00,278,10,7,79,28,1,0,1,0
01/08/2015 13:00,3867,20.5,20.5,40.5,16,1,0,1,1
14/02/2016 22:00,235,3,-1,75,15,7,0,1,3
11/08/2016 17:00,4211,22.5,22.5,55,26,3,0,0,1
30/07/2015 11:00,1075,16.5,16.5,55.5,19.5,2,0,0,1
22/12/2016 05:00,96,7,5.5,90,8,1,0,0,3
16/03/2015 12:00,897,9,6,68.5,20,3,0,0,0
16/03/2015 05:00,68,6,4,87,9,7,0,0,0
02/08/2016 15:00,1089,22,22,78,19,3,0,0,1
11/04/2015 15:00,2713,13.5,13.5,37,26,1,0,1,0
27/10/2015 09:00,1980,13,13,88,15,1,0,0,2
01/05/2016 00:00,426,7.5,7,68.5,5,1,0,1,0
24/07/2015 20:00,367,14,14,94,15,3,0,0,1
21/05/2016 00:00,532,14,14,77,16,2,0,1,0
04/10/2016 06:00,793,12.5,12.5,91,0,1,0,0,2
08/11/2015 21:00,361,16,16,83,22,7,0,1,2
22/07/2015 01:00,179,17.5,17.5,72.5,14,1,0,0,1
09/02/2015 17:00,2850,8.5,7.5,68.5,6,2,0,0,3
03/01/2017 06:00,434,1,-3.5,87,18,1,0,0,3
23/12/2016 06:00,260,8.5,6.5,90,11,2,0,0,3
27/03/2015 07:00,1709,6.5,3.5,68.5,19.5,1,0,0,0
25/06/2015 11:00,1284,21.5,21,50,12,2,0,0,1
25/12/2016 10:00,1785,13,13,82,30.5,4,0,1,3
14/03/2015 19:00,768,6.5,3.5,63.5,16,4,0,1,0
14/03/2015 01:00,238,3,-0.5,75,14,1,0,1,0
23/09/2015 12:00,1585,17,17,56,21,2,0,0,2
28/07/2016 20:00,1827,19.5,19.5,80.5,15,2,0,0,1
18/09/2016 21:00,697,19,19,68,0,4,0,1,2
28/02/2016 16:00,1202,7,3,49,22,2,0,1,3
16/10/2016 08:00,107,13,13,94,19,7,0,1,2
25/02/2016 04:00,34,1,-2,81,11,1,0,0,3
13/03/2016 17:00,1754,6,2.5,73.5,21.5,1,0,1,0
15/04/2015 11:00,1146,21.5,21,40.5,14,1,0,0,0
21/11/2015 22:00,318,2,-1,60,11,1,0,1,2
02/01/2017 01:00,62,5,2,87,12,1,1,0,3
04/03/2015 16:00,1460,10,7,50,20,2,0,0,0
29/08/2015 07:00,276,16,16,83,6.5,1,0,1,1
13/03/2016 12:00,2289,9,6,60,23,2,0,1,0
29/02/2016 16:00,1430,8,7,50,6,2,0,0,3
13/02/2015 20:00,540,7.5,5.5,84.5,13,2,0,0,3
13/01/2015 09:00,2090,9,6,71,18,2,0,0,3
16/12/2016 17:00,2599,10,10,88,5,4,0,0,3
03/09/2015 00:00,195,14,14,77,8,1,0,0,2
27/09/2015 09:00,908,14,14,72.5,5,1,0,1,2
02/11/2016 08:00,4783,7.5,5,73.5,13,1,0,0,2
12/02/2016 20:00,705,5,3,87,7,3,0,0,3
28/02/2015 15:00,1152,10,7,85,26,3,0,1,3
17/01/2016 08:00,195,2,0,87,6.5,1,0,1,3
20/06/2016 19:00,2236,21.5,21.5,58.5,25,2,0,0,1
09/02/2016 23:00,240,5,0,81,26,7,0,0,3
06/07/2015 15:00,1813,23,22.5,42.5,20,2,0,0,1
29/01/2015 23:00,314,3,-2,75,25,3,0,0,3
31/12/2015 16:00,1101,11,11,64.5,24,2,0,0,3
17/06/2016 17:00,2872,16.5,16.5,80,11,7,0,0,1
23/03/2015 22:00,402,9,8,82,8,7,0,0,0
27/04/2015 06:00,657,4.5,4,72.5,5,1,0,0,0
06/06/2016 19:00,2820,19.5,19.5,47.5,17,1,0,0,1
29/06/2015 13:00,1622,24,23.5,40,19,1,0,0,1
31/10/2016 05:00,146,11,11,94,6.5,4,0,0,2
28/04/2016 13:00,1272,11,11,38,18.5,1,0,0,0
09/08/2016 12:00,1740,18.5,18.5,41.5,15,1,0,0,1
09/06/2016 01:00,196,13.5,13.5,91,13,3,0,0,1
25/06/2015 15:00,1842,24.5,24.5,43,14,1,0,0,1
31/08/2015 04:00,140,16,16,88,6,7,1,0,1
29/08/2016 13:00,2853,21.5,21.5,56.5,7,2,1,0,1
14/08/2015 12:00,1492,21.5,21.5,67,20.5,3,0,0,1
02/03/2015 23:00,207,5,1,70,20.5,1,0,0,0
24/05/2016 22:00,617,11,11,62,13,1,0,0,0
21/03/2015 01:00,322,8.5,5.5,73.5,17,1,0,1,0
09/04/2015 13:00,1496,14.5,14.5,57,7,1,0,0,0
03/07/2015 09:00,2515,20,20,53,15,1,0,0,1
14/12/2015 22:00,220,9,8,94,7.5,7,0,0,3
12/06/2016 15:00,1745,19.5,19.5,73.5,11,2,0,1,1
06/07/2016 20:00,1723,20,20,47.5,7,1,0,0,1
08/11/2015 06:00,129,10,8.5,94,10,2,0,1,2
26/08/2016 02:00,122,22,22,83,19,2,0,0,1
05/06/2015 22:00,729,15,15,49.5,30,1,0,0,1
03/12/2016 00:00,414,6,5.5,93,5,4,0,1,3
09/07/2015 19:00,4654,22,21,29,7,1,0,0,1
24/03/2016 10:00,1009,10,7.5,71,19.5,2,0,0,0
08/09/2015 22:00,664,15,15,74.5,8,4,0,0,2
02/02/2016 07:00,2005,10,6,62,31,2,0,0,3
12/06/2015 01:00,214,14.5,14.5,74.5,10,1,0,0,1
26/09/2016 03:00,50,13,13,77,8,1,0,0,2
05/03/2016 15:00,1083,6.5,3,66,22,3,0,1,0
19/05/2015 13:00,1140,14.5,14.5,51,21.5,7,0,0,0
19/12/2016 01:00,127,7,5.5,87,8,4,0,0,3
07/10/2016 23:00,739,13,13,85,11,1,0,0,2
21/08/2015 22:00,912,20.5,20.5,71,9,1,0,0,1
05/08/2016 09:00,2280,18,18,68,15,2,0,0,1
16/07/2015 11:00,1277,22,22,57,26,2,0,0,1
22/02/2015 17:00,195,5.5,0.5,87,29,7,0,1,3
04/11/2016 21:00,576,8,7,87,7,1,0,0,2
09/01/2015 15:00,912,13.5,13.5,67.5,33.5,7,0,0,3
25/02/2015 23:00,342,10,8,82,11,4,0,0,3
02/06/2015 05:00,113,14,14,88,30,7,0,0,1
16/10/2015 15:00,1492,14,14,72,18,3,0,0,2
09/09/2016 17:00,4042,22,22,65,23,3,0,0,2
09/12/2016 18:00,2378,13,13,82,15,1,0,0,3
03/10/2016 01:00,106,10,10,82,2,1,0,0,2
27/05/2016 05:00,153,11,11,85,12,1,0,0,0
06/08/2016 02:00,342,17,17,68,19.5,2,0,1,1
30/11/2016 00:00,137,1,0,87,5,1,0,0,2
15/05/2016 12:00,2890,15,15,42,18,2,0,1,0
09/01/2016 20:00,333,11,11,77,23,7,0,1,3
14/04/2015 05:00,96,9.5,7.5,79,12,1,0,0,0
25/03/2015 17:00,2878,9,8.5,41.5,5,2,0,0,0
13/10/2016 14:00,1247,13.5,13.5,63,27,2,0,0,2
11/07/2015 10:00,2019,22.5,22.5,53.5,19,2,0,1,1
29/02/2016 19:00,1463,7,5,57,11,1,0,0,3
11/01/2016 00:00,60,7,5,78.5,11,7,0,0,3
14/02/2015 06:00,85,6,5,87,6,7,0,1,3
04/06/2016 01:00,344,12,12,94,7.5,3,0,1,1
17/02/2015 18:00,2574,6.5,5.5,59,6,2,0,0,3
09/03/2015 03:00,20,5,3,81,7,1,0,0,0
26/02/2015 05:00,101,10,8,94,15,4,0,0,3
10/07/2015 12:00,2098,24,23,34,15,1,0,0,1
14/04/2015 19:00,2569,20,20,49,19,1,0,0,0
20/04/2015 01:00,108,7.5,6.5,81.5,6.5,1,0,0,0
27/03/2015 14:00,1285,12,12,44,15,1,0,0,0
08/05/2015 19:00,1475,14.5,14.5,77,15,3,0,0,0
13/07/2016 23:00,585,16,16,63,11,1,0,0,1
19/10/2016 15:00,1393,14,14,55,15,2,0,0,2
07/07/2016 18:00,4472,22,22,53,16,1,0,0,1
07/10/2015 09:00,2073,15.5,15.5,85.5,21.5,7,0,0,2
15/11/2016 08:00,4480,14,14,88,19,4,0,0,2
31/12/2015 07:00,377,9,5.5,66,26,2,0,0,3
13/06/2016 09:00,2000,17,17,77,16,3,0,0,1
01/04/2016 15:00,1431,12.5,12.5,47,21,2,0,0,0
12/06/2015 03:00,96,13.5,13.5,79.5,7,1,0,0,1
18/03/2016 05:00,101,3,0,81,13,4,0,0,0
06/08/2015 20:00,2652,19.5,19.5,64,18,1,0,0,1
24/09/2016 06:00,174,16,16,77,13,1,0,1,2
08/10/2015 07:00,2295,9,7,84.5,13,2,0,0,2
07/10/2016 06:00,640,13.5,13.5,74.5,9.5,7,0,0,2
16/04/2015 06:00,683,9,7.5,87,11,2,0,0,0
20/02/2016 01:00,180,10,7,88,24,7,0,1,3
17/07/2015 06:00,693,18.5,18.5,80.5,22,3,0,0,1
26/06/2015 05:00,138,16,16,59,7,1,0,0,1
23/07/2016 01:00,526,17.5,17.5,85.5,12,1,0,1,1
24/09/2016 09:00,1275,19,19,64,17,1,0,1,2
01/10/2015 14:00,1523,17.5,17.5,54,25,2,0,0,2
14/12/2016 05:00,133,9.5,9,94,5,1,0,0,3
08/12/2015 21:00,651,9.5,6.5,69,21,2,0,0,3
22/02/2016 17:00,2832,9,6.5,48,16,2,0,0,3
15/11/2016 11:00,874,15,15,85,14,3,0,0,2
30/07/2016 14:00,4214,21.5,21.5,50,12,3,0,1,1
12/04/2016 09:00,2065,11.5,11.5,72,14,1,0,0,0
08/10/2015 12:00,1538,15.5,15.5,59,12,2,0,0,2
07/12/2015 04:00,29,14,14,82,15,4,0,0,3
13/04/2016 07:00,2301,8,7.5,78.5,5.5,1,0,0,0
02/01/2017 04:00,18,3,0.5,93,8,2,1,0,3
13/04/2016 00:00,187,10,10,76,5,1,0,0,0
05/04/2016 03:00,43,8.5,7.5,90,7.5,1,0,0,0
19/03/2015 09:00,1841,7,4.5,81,16,4,0,0,0
03/01/2016 07:00,93,7,5,73.5,9,2,0,1,3
31/01/2015 09:00,468,3,-1,87,16,7,0,1,3
03/08/2016 15:00,1852,23,23,51.5,29,2,0,0,1
26/11/2015 13:00,1176,11,11,77,9,2,0,0,2
14/02/2016 20:00,367,4,0,63,21,2,0,1,3
27/04/2015 03:00,26,6,4,71,7,1,0,0,0
11/03/2015 07:00,2064,5,2.5,87,11,1,0,0,0
09/05/2015 06:00,124,12.5,12.5,69.5,31,3,0,1,0
05/01/2015 13:00,873,10,8.5,82,10,3,0,0,3
05/04/2015 06:00,75,7,7,84,2,7,0,1,0
22/09/2016 07:00,2718,16,16,80,11,2,0,0,2
01/03/2016 23:00,240,9,5.5,73.5,25,3,0,0,0
20/11/2015 10:00,1016,10,7.5,62,21.5,2,0,0,2
09/10/2015 18:00,3121,14,14,72,13,1,0,0,2
05/12/2016 02:00,30,1,0,93,5.5,1,0,0,3
22/06/2016 16:00,2187,22.5,22.5,71,19.5,3,0,0,1
21/07/2015 04:00,48,16,16,77,17,1,0,0,1
30/01/2015 03:00,60,3.5,-0.5,75.5,17,1,0,0,3
13/09/2015 04:00,175,12,12,82,6.5,1,0,1,2
29/02/2016 09:00,1765,6,3.5,61,12,1,0,0,3
24/06/2016 19:00,2069,19,19,60,26,2,0,0,1
08/03/2016 08:00,3878,2.5,-0.5,67.5,10,1,0,0,0
17/03/2016 14:00,1180,11,11,44,19.5,1,0,0,0
24/09/2016 05:00,120,16,16,77,14,1,0,1,2
31/05/2016 12:00,315,12,12,88,25,7,0,0,0
29/04/2016 04:00,53,7,3,68.5,25,1,0,0,0
12/01/2016 08:00,4007,5,0,81,29,2,0,0,3
06/08/2016 17:00,3558,25.5,25.5,40.5,16,1,0,1,1
10/04/2015 17:00,3751,20,20,39,16,1,0,0,0
13/11/2015 20:00,749,9,6,66,19.5,1,0,0,2
11/03/2016 09:00,1905,4.5,4,90.5,3,1,0,0,0
14/10/2015 19:00,1849,12,12,72,13,2,0,0,2
18/04/2016 07:00,2187,6.5,3.5,73.5,18,1,0,0,0
10/07/2015 15:00,2391,26,25,23.5,14,1,0,0,1
30/09/2016 00:00,286,14,14,69.5,21,1,0,0,2
06/06/2016 15:00,1845,21,21,49.5,13,1,0,0,1
17/10/2016 21:00,675,12,12,82,15,1,0,0,2
17/08/2016 18:00,5038,22.5,22.5,48.5,18,1,0,0,1
10/03/2016 23:00,322,4,4,87,0,1,0,0,0
01/02/2015 05:00,43,4,-1,67.5,28,4,0,1,3
31/10/2016 18:00,3601,13.5,13.5,85,7,1,0,0,2
15/11/2015 20:00,489,15,15,68,33,3,0,1,2
10/04/2015 08:00,3473,8.5,6.5,90,11,1,0,0,0
16/10/2016 04:00,107,10,8,94,12,1,0,1,2
01/07/2015 16:00,2575,33.5,33.5,35,21,1,0,0,1
19/05/2015 08:00,4379,11,11,62,29,2,0,0,0
25/04/2016 03:00,46,8,5,76,19,1,0,0,0
01/03/2016 08:00,3514,8.5,5,90,26,3,0,0,0
13/12/2016 20:00,1081,13,13,88,13,4,0,0,3
26/02/2016 08:00,3477,2,-1,70,10,3,0,0,3
18/11/2015 08:00,4455,13,13,69.5,20,2,0,0,2
13/04/2015 01:00,94,9,8,71,7.5,4,0,0,0
07/06/2015 14:00,3248,18.5,18.5,39,12,1,0,1,1
